"name","street","street2","city","state_id","zip","country_id","phone","mobile","email","website","lang","salesperson","pricelist","supplier currency","account receivable","account payable","tax id","company_id","company_type"
"Công ty TNHH Nguyễn Cảnh","số 679, đường Nguyễn Xuân Cường","thị trấn Trạm Trôi, huyện Hoài Đức","Hà Nội","VN-HN","100000","84","024777930027","0888178463","hotro@nguyencanh.vn","nguyencanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0162481466","UIT.IS336.L12.4","company"
"Công ty TNHH Đan Quý","số 274, đường Thịnh Quý Trọng","phường Thượng Cát, quận Bắc Từ Liêm","Hà Nội","VN-HN","100000","84","0247375764","0995820283","hotro@danquy.vn","danquy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0176676765","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Nhàn Ðại Tấn","số 926, đường Nguyễn Vi San","phường Phú Mỹ, quận Quận 7","Hồ Chí Minh","VN-SG","700000","84","022154434183","0902289418","hotro@huynhnhanðaitan.vn","huynhnhanðaitan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0382277992","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Trân","số 760, đường Công Khanh Thục","phường 12, quận Quận 10","Hồ Chí Minh","VN-SG","700000","84","020854151341","0965442528","hotro@letran.vn","letran.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0333867885","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Ðông Bích Quyết","số 209, hẻm Yên Hạnh","đường Mai Toàn, phường Thanh Bình, quận Hải Châu","Đà Nẵng","VN-DN","550000","84","023654303623","0873152522","hotro@leðongbichquyet.vn","leðongbichquyet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0411268882","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Vương","số 34, xóm Hãn Công","thôn 2, xã Tân Thới, huyện Phong Điền","Cần Thơ","VN-CT","900000","84","02927103523","0936596453","hotro@levuong.vn","levuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1827950640","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Lễ Khuyên Triều","số 375, đường Nhất Thúy","thị trấn Phong Điền, huyện Phong Điền","Cần Thơ","VN-CT","900000","84","02927319335","0945510914","hotro@phamlekhuyentrieu.vn","phamlekhuyentrieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1842927397","UIT.IS336.L12.4","company"
"Công ty TNHH Biện Nghiêm Trụ Triều","số 216, đường Nguyễn Ðường Thụ","phường An Hải Tây, quận Sơn Trà","Đà Nẵng","VN-DN","550000","84","023644510731","0961599051","hotro@biennghiemtrutrieu.vn","biennghiemtrutrieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0443720536","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Đông Lâm Nghĩa","số 137, đường Nguyễn Quyền Tùng","phường Hàng Bài, quận Hoàn Kiếm","Hà Nội","VN-HN","100000","84","02454098591","0994391373","hotro@trandonglamnghia.vn","trandonglamnghia.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0175815510","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Trường Liên","số 685, đường Nguyễn Sáng Khắc","phường Hiệp Bình Chánh, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","02567344095","0873639803","hotro@nguyentruonglien.vn","nguyentruonglien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0374346740","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Nghi Hải","số 93, hẻm Hành Khải","đường Sương Đình, phường Hàng Bồ, quận Hoàn Kiếm","Hà Nội","VN-HN","100000","84","02454131698","0919332595","hotro@phamnghihai.vn","phamnghihai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0195579483","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Đức","số 305, hẻm 4","đường Trần Danh Bội, phường Hiệp Bình Chánh, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","02327147079","0918304191","hotro@phamduc.vn","phamduc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0352889565","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Bích","số 663, đường Nguyễn Băng Thy","phường Cái Khế, quận Ninh Kiều","Cần Thơ","VN-CT","900000","84","02927384291","0893161789","hotro@nguyenbich.vn","nguyenbich.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1856468529","UIT.IS336.L12.4","company"
"Công ty TNHH Bùi Cương Hoán Kỳ","số 845, đường Hoàng Triết Lưu","phường Phúc La, quận Hà Đông","Hà Nội","VN-HN","100000","84","02454148706","0948702769","hotro@buicuonghoanky.vn","buicuonghoanky.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0133718354","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Trác Thụy","số 758, hẻm Lĩnh Viễn","đường Nguyễn Huyền Hùng, phường Sơn Kỳ, quận Tân Phú","Hồ Chí Minh","VN-SG","700000","84","02333975884","0994346582","hotro@nguyentracthuy.vn","nguyentracthuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0342139873","UIT.IS336.L12.4","company"
"Công ty TNHH Đăng Trà Xuyến Thụ","số 394, đường Lê Việt Khởi","phường Hạ Đình, quận Thanh Xuân","Hà Nội","VN-HN","100000","84","0247339877","0886128430","hotro@dangtraxuyenthu.vn","dangtraxuyenthu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0145322501","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Thủy","số 261, đường Trần Ðại Hiền","phường Trung Mỹ Tây, quận Quận 12","Hồ Chí Minh","VN-SG","700000","84","02907344216","0995126495","hotro@phamthuy.vn","phamthuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0310884068","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Tạ","số 746, đường Nguyễn Thanh Phi","phường Nhật Tân, quận Tây Hồ","Hà Nội","VN-HN","100000","84","024777908976","0986830452","hotro@huynhta.vn","huynhta.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0189645651","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Dũng","số 871, xóm 9","thôn Duyên Cao, xã Bình Khánh, huyện Cần Giờ","Hồ Chí Minh","VN-SG","700000","84","02607359078","0997836461","hotro@huynhdung.vn","huynhdung.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0318661486","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Nhã Khôi Uyển","số 62, xóm Lệ Thành","thôn 1, xã Tam Thôn Hiệp, huyện Cần Giờ","Hồ Chí Minh","VN-SG","700000","84","02127373249","0974791509","hotro@nguyennhakhoiuyen.vn","nguyennhakhoiuyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0399883325","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Tiểu","số 852, đường Nguyễn Ðiền Kiến","phường Trung Hưng, thị xã Sơn Tây","Hà Nội","VN-HN","100000","84","02466944275","0899154468","hotro@trantieu.vn","trantieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0113921733","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Bắc Cao","số 821, đường Võ Chuyên Loan","phường Thuận Phước, quận Hải Châu","Đà Nẵng","VN-DN","550000","84","02367358282","0862932615","hotro@nguyenbaccao.vn","nguyenbaccao.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0410644246","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Chiến Tùng","số 622, xóm Lam Toàn","thôn Khôi Hà, xã Kim Chung, huyện Hoài Đức","Hà Nội","VN-HN","100000","84","024777932705","0955234817","hotro@vochientung.vn","vochientung.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0137758273","UIT.IS336.L12.4","company"
"Công ty TNHH Cồ Khúc","số 397, đường Quang Trí","phường Hải Châu I, quận Hải Châu","Đà Nẵng","VN-DN","550000","84","02367394180","0904879188","hotro@cokhuc.vn","cokhuc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0499115334","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Minh Bích","số 645, đường Huỳnh Thọ Uyên","phường Hòa Minh, quận Liên Chiểu","Đà Nẵng","VN-DN","550000","84","023644573139","0954499141","hotro@huynhminhbich.vn","huynhminhbich.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0428553242","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Quang","số 606, hẻm Hậu Tất","đường Trần Hoa Dũng, phường Đức Giang, quận Long Biên","Hà Nội","VN-HN","100000","84","02444562032","0956875722","hotro@nguyenquang.vn","nguyenquang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0150143496","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thành","số 916, đường Phạm Sáng Nguyên","phường Dịch Vọng, quận Cầu Giấy","Hà Nội","VN-HN","100000","84","0243939345","0991318789","hotro@nguyenthanh.vn","nguyenthanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0137086901","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Ðăng","số 508, xóm 3","thôn 3, xã Hưng Long, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","0238777950713","0906194856","hotro@leðang.vn","leðang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0315686663","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Băng","số 883, đường Trần Công Danh","phường 16, quận Quận 11","Hồ Chí Minh","VN-SG","700000","84","02713831001","0998952143","hotro@nguyenbang.vn","nguyenbang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0396375817","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Viên Ánh","số 329, hẻm Phong Sương","đường Thịnh Chiến, phường Nam Hải, quận Hải An","Hải Phòng","VN-HP","180000","84","02253882841","0993107597","hotro@nguyenvienanh.vn","nguyenvienanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0248804136","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Sinh Triều","số 646, đường Sang Khánh","phường Phú Đô, quận Nam Từ Liêm","Hà Nội","VN-HN","100000","84","02444556043","0918462960","hotro@lesinhtrieu.vn","lesinhtrieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0143376002","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Gia Ðoan Vạn","số 44, đường Huỳnh Vinh Xuân","phường Tam Phú, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","0260777909592","0977333596","hotro@nguyengiaðoanvan.vn","nguyengiaðoanvan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0312154924","UIT.IS336.L12.4","company"
"Công ty TNHH Hồ Thu Vinh","số 137, xóm 8","thôn 3, xã Ngọc Tảo, huyện Phúc Thọ","Hà Nội","VN-HN","100000","84","0247322824","0966533499","hotro@hothuvinh.vn","hothuvinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0181811810","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Long Trân Ðinh","số 106, đường Phan Quân Tài","phường An Phú Đông, quận Quận 12","Hồ Chí Minh","VN-SG","700000","84","021624760192","0971154228","hotro@vulongtranðinh.vn","vulongtranðinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0364690760","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Thống","số 733, đường Lê Lĩnh Lệ","phường Phú Đô, quận Nam Từ Liêm","Hà Nội","VN-HN","100000","84","0243618523","0889719074","hotro@phamthong.vn","phamthong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0199302294","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Vinh","số 882, đường Đặng Hảo Viễn","phường Nại Hiên Đông, quận Sơn Trà","Đà Nẵng","VN-DN","550000","84","02367155208","0993859146","hotro@nguyenvinh.vn","nguyenvinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0421364278","UIT.IS336.L12.4","company"
"Công ty TNHH Đặng Huỳnh Ðan","số 621, hẻm 22","đường Ông Thạch Nhã, phường Đa Kao, quận Quận 1","Hồ Chí Minh","VN-SG","700000","84","023344548528","0995695514","hotro@danghuynhðan.vn","danghuynhðan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0392689475","UIT.IS336.L12.4","company"
"Công ty TNHH Thành Võ Dũng","số 227, đường Huỳnh Lộc Hải","phường Đại Kim, quận Hoàng Mai","Hà Nội","VN-HN","100000","84","0243531654","0957516156","hotro@thanhvodung.vn","thanhvodung.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0158947547","UIT.IS336.L12.4","company"
"Công ty TNHH Đỗ Tài Lập Minh","số 294, hẻm 35","đường Nghĩa Thu, phường Thạch Bàn, quận Long Biên","Hà Nội","VN-HN","100000","84","0247393778","0949093605","hotro@dotailapminh.vn","dotailapminh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0134283936","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Tuệ Trang","số 168, hẻm Hiệp Khải","đường Phạm Ðại Mạnh, phường 9, quận Quận 11","Hồ Chí Minh","VN-SG","700000","84","02844505734","0909901400","hotro@trantuetrang.vn","trantuetrang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0369534439","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Giang","số 422, xóm 3","thôn 2, xã Trung Lập Thượng, huyện Củ Chi","Hồ Chí Minh","VN-SG","700000","84","0236777938413","0944783629","hotro@trangiang.vn","trangiang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0371009081","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Thiệu","số 296, đường Nguyễn Cần Tú","phường Bình Trị Đông A, quận Bình Tân","Hồ Chí Minh","VN-SG","700000","84","02713990723","0964004751","hotro@vothieu.vn","vothieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0375097394","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thọ Trang","số 941, xóm 2","thôn 10, xã Tân Thạnh Đông, huyện Củ Chi","Hồ Chí Minh","VN-SG","700000","84","025254130541","0941313460","hotro@nguyenthotrang.vn","nguyenthotrang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0353776174","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Luật Chiến","số 556, đường Nhân Giáng","phường Thạnh Lộc, quận Quận 12","Hồ Chí Minh","VN-SG","700000","84","02077328871","0932232490","hotro@leluatchien.vn","leluatchien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0353392215","UIT.IS336.L12.4","company"
"Công ty TNHH Đới Văn Ðịnh Công","số 696, hẻm 63","đường Ngô Hùng Thế, phường Thượng Thanh, quận Long Biên","Hà Nội","VN-HN","100000","84","02422360539","0992244049","hotro@doivanðinhcong.vn","doivanðinhcong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0181466672","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Nương Khang Khuê","số 480, hẻm 43","đường Hoàng Sang Kiều, phường Đồng Hòa, quận Kiến An","Hải Phòng","VN-HP","180000","84","022522058119","0995605809","hotro@phamnuongkhangkhue.vn","phamnuongkhangkhue.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0284658659","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Thủy Ðông","số 364, hẻm 82","đường Nguyễn Trình Hòa, phường Hải Sơn, quận Đồ Sơn","Hải Phòng","VN-HP","180000","84","022554024495","0999434445","hotro@tranthuyðong.vn","tranthuyðong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0287293272","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Thy","số 310, xóm 8","thôn Huy Ðoan, xã Tân Nhựt, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","027766881390","0974124200","hotro@tranthy.vn","tranthy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0387838533","UIT.IS336.L12.4","company"
"Công ty TNHH Khương Cường","số 684, đường Đỗ Chiến Hồng","phường Hiệp Phú, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","02047339384","0933159797","hotro@khuongcuong.vn","khuongcuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0368675786","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Loan Hồ","số 985, đường Lê Phúc Hiền","thị trấn Tân Túc, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","02563996769","0995776709","hotro@huynhloanho.vn","huynhloanho.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0315053388","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Cương Lâm Chấn","số 306, hẻm Thịnh Giang","đường Trần Chấn Quảng, phường Trần Thành Ngọ, quận Kiến An","Hải Phòng","VN-HP","180000","84","02253912128","0994663536","hotro@vucuonglamchan.vn","vucuonglamchan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0283155813","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Khoa Tuấn Hòa","số 206, xóm 10","thôn Xuân Khắc, xã Xuân Thới Thượng, huyện Hóc Môn","Hồ Chí Minh","VN-SG","700000","84","02763999324","0974444271","hotro@lekhoatuanhoa.vn","lekhoatuanhoa.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0311682714","UIT.IS336.L12.4","company"
"Công ty TNHH Đoạn Vĩnh","số 567, xóm 9","thôn Sinh Nhân, xã An Khánh, huyện Hoài Đức","Hà Nội","VN-HN","100000","84","0243565641","0935775201","hotro@doanvinh.vn","doanvinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0193843455","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Kiều Cẩn Dương","số 711, đường Phan Ẩn Nhân","phường 6, quận Quận 3","Hồ Chí Minh","VN-SG","700000","84","025445087817","0974157540","hotro@trankieucanduong.vn","trankieucanduong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0365494886","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Thuyết Lâm Hiệp","số 225, hẻm 48","đường Hoàng Ðịnh Sương, phường Trung Hòa, quận Cầu Giấy","Hà Nội","VN-HN","100000","84","0243793465","0963475097","hotro@vothuyetlamhiep.vn","vothuyetlamhiep.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0114345095","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Lai Nga Thiệu","số 580, xóm Sinh Ðắc","thôn Ly Cát, xã Tân Phú, huyện Quốc Oai","Hà Nội","VN-HN","100000","84","02454325977","0908503456","hotro@nguyenlaingathieu.vn","nguyenlaingathieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0152544730","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Lan","số 548, đường Hoàng Thống","phường Bắc Sơn, quận Kiến An","Hải Phòng","VN-HP","180000","84","02253767038","0894758881","hotro@nguyenlan.vn","nguyenlan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0258847222","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thành Từ Dương","số 554, đường Phạm Châu Vương","phường 3, quận Tân Bình","Hồ Chí Minh","VN-SG","700000","84","022844586451","0973777631","hotro@nguyenthanhtuduong.vn","nguyenthanhtuduong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0399180209","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Tài","số 143, hẻm 36","đường Nguyễn Ngân Bạch, phường 15, quận Bình Thạnh","Hồ Chí Minh","VN-SG","700000","84","02067374333","0998419972","hotro@nguyentai.vn","nguyentai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0373567383","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Dụng Bá","số 891, đường Nguyễn Nương Tiểu","phường Bình An, quận Quận 2","Hồ Chí Minh","VN-SG","700000","84","02327385101","0871246309","hotro@ledungba.vn","ledungba.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0373361763","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Thắng Yên Khởi","số 958, đường Nguyễn Quốc Bình","phường Phú Thọ Hòa, quận Tân Phú","Hồ Chí Minh","VN-SG","700000","84","025962702205","0964552997","hotro@lethangyenkhoi.vn","lethangyenkhoi.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0363850268","UIT.IS336.L12.4","company"
"Công ty TNHH Phan Long Hòa Tấn","số 973, đường Hoàng Cúc Nhật","phường 13, quận Quận 10","Hồ Chí Minh","VN-SG","700000","84","025145021433","0940584210","hotro@phanlonghoatan.vn","phanlonghoatan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0346607778","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Ngôn Bích Lam","số 804, hẻm 38","đường Nguyễn Chiêu Hiểu, phường 1, quận Tân Bình","Hồ Chí Minh","VN-SG","700000","84","0275777962392","0978847928","hotro@vungonbichlam.vn","vungonbichlam.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0344983830","UIT.IS336.L12.4","company"
